code_facture,code_client,date_commande,ref_commercial,societe,mois,annee,annee_mois,jour_semaine,trimestre
V24-FAC+00330,CLT108246,2024-01-22,MH,LSAT,1,2024,2024-01,0,1
V24-FAC+00331,CLT023447,2024-01-22,FJR,LSAT,1,2024,2024-01,0,1
V24-FAC+00332,CLT023447,2024-01-22,FJR,LSAT,1,2024,2024-01,0,1
V24-FAC+00333,CLT107790,2024-01-22,MH,LSAT,1,2024,2024-01,0,1
V24-FAC+00334,CLT111846,2024-01-22,FJR,LSAT,1,2024,2024-01,0,1
V24-FAC+00335,CLT107790,2024-01-22,MH,LSAT,1,2024,2024-01,0,1
V24-FAC+00336,CLT111846,2024-01-22,FJR,LSAT,1,2024,2024-01,0,1
V24-FAC+00337,CLT106578,2024-01-22,FJR,LSAT,1,2024,2024-01,0,1
V24-FAC+00338,CLT106578,2024-01-22,FJR,LSAT,1,2024,2024-01,0,1
V24-FAC+00339,CLT095704,2024-01-22,ML,LSAT,1,2024,2024-01,0,1
V24-FAC+00340,CLT095704,2024-01-22,ML,LSAT,1,2024,2024-01,0,1
V24-FAC+00341,CLT106115,2024-01-22,FJR,LSAT,1,2024,2024-01,0,1
V24-FAC+00342,CLT100296,2024-01-22,ME,LSAT,1,2024,2024-01,0,1
V24-FAC+00343,CLT095704,2024-01-22,ML,LSAT,1,2024,2024-01,0,1
V24-FAC+00344,CLT100838,2024-01-22,FJR,LSAT,1,2024,2024-01,0,1
V24-FAC+00345,CLT103881,2024-01-22,IS,LSAT,1,2024,2024-01,0,1
V24-FAC+00346,CLT078992,2024-01-22,FJR,LSAT,1,2024,2024-01,0,1
V24-FAC+00347,CLT046190,2024-01-22,IS,LSAT,1,2024,2024-01,0,1
V24-FAC+00348,CLT099366,2024-01-22,IS,LSAT,1,2024,2024-01,0,1
V24-FAC+00349,CLT091206,2024-01-22,ML,LSAT,1,2024,2024-01,0,1
V24-FAC+00350,CLT105946,2024-01-22,LSAT,LSAT,1,2024,2024-01,0,1
V24-FAC+00351,CLT046190,2024-01-22,IS,LSAT,1,2024,2024-01,0,1
V24-FAC+00352,CLT108987,2024-01-22,FJR,LSAT,1,2024,2024-01,0,1
V24-FAC+00353,CLT091206,2024-01-22,ML,LSAT,1,2024,2024-01,0,1
V24-FAC+00354,CLT111146,2024-01-22,MH,LSAT,1,2024,2024-01,0,1
V24-FAC+00355,CLT107423,2024-01-22,IS,LSAT,1,2024,2024-01,0,1
V24-FAC+00356,CLT080892,2024-01-22,ME,LSAT,1,2024,2024-01,0,1
V24-FAC+00357,CLT026177,2024-01-22,ME,LSAT,1,2024,2024-01,0,1
V24-FAC+00358,CLT026177,2024-01-22,ME,LSAT,1,2024,2024-01,0,1
V24-FAC+00360,CLT026177,2024-01-22,ME,LSAT,1,2024,2024-01,0,1
V24-FAC+00361,CLT110026,2024-01-22,IS,LSAT,1,2024,2024-01,0,1
V24-FAC+00362,CLT110026,2024-01-22,IS,LSAT,1,2024,2024-01,0,1
V24-FAC+00363,CLT107140,2024-01-22,LSAT,LSAT,1,2024,2024-01,0,1
V24-FAC+00364,CLT107140,2024-01-22,LSAT,LSAT,1,2024,2024-01,0,1
V24-FAC+00365,CLT081828,2024-01-22,MH,LSAT,1,2024,2024-01,0,1
V24-FAC+00366,CLT103147,2024-01-22,MH,LSAT,1,2024,2024-01,0,1
V24-FAC+00367,CLT105808,2024-01-22,MH,LSAT,1,2024,2024-01,0,1
V24-FAC+00368,CLT099558,2024-01-22,MH,LSAT,1,2024,2024-01,0,1
V24-FAC+00369,CLT105759,2024-01-22,MH,LSAT,1,2024,2024-01,0,1
V24-FAC+00370,CLT111672,2024-01-22,MH,LSAT,1,2024,2024-01,0,1
V24-FAC+00371,CLT111672,2024-01-22,MH,LSAT,1,2024,2024-01,0,1
V24-FAC+00372,CLT110509,2024-01-22,MH,LSAT,1,2024,2024-01,0,1
V24-FAC+00373,CLT103123,2024-01-22,IBD,LSAT,1,2024,2024-01,0,1
V24-FAC+00374,CLT026177,2024-01-22,ME,LSAT,1,2024,2024-01,0,1
V24-FAC+00375,CLT111615,2024-01-22,ME,LSAT,1,2024,2024-01,0,1
V24-FAC+00376,CLT111330,2024-01-22,LSAT,LSAT,1,2024,2024-01,0,1
V24-FAC+00377,CLT111330,2024-01-22,LSAT,LSAT,1,2024,2024-01,0,1
V24-FAC+00378,CLT106366,2024-01-22,FJR,LSAT,1,2024,2024-01,0,1
V24-FAC+00379,CLT106366,2024-01-22,FJR,LSAT,1,2024,2024-01,0,1
V24-FAC+00380,CLT106366,2024-01-22,FJR,LSAT,1,2024,2024-01,0,1
V24-FAC+00381,CLT106195,2024-01-22,FJR,LSAT,1,2024,2024-01,0,1
V24-FAC+00382,CLT106195,2024-01-22,FJR,LSAT,1,2024,2024-01,0,1
V24-FAC+00383,CLT097641,2024-01-22,BY,LSAT,1,2024,2024-01,0,1
V24-FAC+00384,CLT099592,2024-01-22,BY,LSAT,1,2024,2024-01,0,1
V24-FAC+00385,CLT106514,2024-01-22,BY,LSAT,1,2024,2024-01,0,1
V24-FAC+00386,CLT107116,2024-01-22,BY,LSAT,1,2024,2024-01,0,1
V24-FAC+00387,CLT107948,2024-01-22,BY,LSAT,1,2024,2024-01,0,1
V24-FAC+00388,CLT110613,2024-01-22,BY,LSAT,1,2024,2024-01,0,1
V24-FAC+00389,CLT109001,2024-01-22,BY,LSAT,1,2024,2024-01,0,1
V24-FAC+00390,CLT111515,2024-01-22,BY,LSAT,1,2024,2024-01,0,1
V24-FAC+00391,CLT101239,2024-01-22,ML,LSAT,1,2024,2024-01,0,1
V24-FAC+00392,CLT112132,2024-01-22,LSAT,LSAT,1,2024,2024-01,0,1
V24-FAC+00393,CLT111731,2024-01-22,BY,LSAT,1,2024,2024-01,0,1
V24-FAC+00394,CLT110578,2024-01-22,BY,LSAT,1,2024,2024-01,0,1
V24-FAC+00395,CLT111011,2024-01-22,BY,LSAT,1,2024,2024-01,0,1
V24-FAC+00396,CLT109827,2024-01-22,BY,LSAT,1,2024,2024-01,0,1
V24-FAC+00397,CLT097923,2024-01-22,BY,LSAT,1,2024,2024-01,0,1
V24-FAC+00398,CLT109691,2024-01-22,MH,LSAT,1,2024,2024-01,0,1
V24-FAC+00399,CLT011712,2024-01-22,ML,LSAT,1,2024,2024-01,0,1
V24-FAC+00400,CLT104926,2024-01-22,SE,LSAT,1,2024,2024-01,0,1
V24-FAC+00401,CLT110823,2024-01-22,AJ,LSAT,1,2024,2024-01,0,1
V24-FAC+00402,CLT110823,2024-01-22,AJ,LSAT,1,2024,2024-01,0,1
V24-FAC+00403,CLT110314,2024-01-22,MH,LSAT,1,2024,2024-01,0,1
V24-FAC+00404,CLT110998,2024-01-23,AL,LSAT,1,2024,2024-01,1,1
V24-FAC+00405,CLT066258,2024-01-23,FJR,LSAT,1,2024,2024-01,1,1
V24-FAC+00406,CLT111330,2024-01-23,LSAT,LSAT,1,2024,2024-01,1,1
V24-FAC+00407,CLT011029,2024-01-23,FJR,LSAT,1,2024,2024-01,1,1
V24-FAC+00408,CLT110873,2024-01-23,FJR,LSAT,1,2024,2024-01,1,1
V24-FAC+00409,CLT107283,2024-01-23,FJR,LSAT,1,2024,2024-01,1,1
V24-FAC+00410,CLT101737,2024-01-23,FJR,LSAT,1,2024,2024-01,1,1
V24-FAC+00411,CLT101737,2024-01-23,FJR,LSAT,1,2024,2024-01,1,1
V24-FAC+00412,CLT107283,2024-01-23,FJR,LSAT,1,2024,2024-01,1,1
V24-FAC+00413,CLT057465,2024-01-23,FJR,LSAT,1,2024,2024-01,1,1
V24-FAC+00414,CLT103725,2024-01-23,MH,LSAT,1,2024,2024-01,1,1
V24-FAC+00416,CLT110970,2024-01-23,FJR,LSAT,1,2024,2024-01,1,1
V24-FAC+00417,CLT110970,2024-01-23,FJR,LSAT,1,2024,2024-01,1,1
V24-FAC+00418,CLT103725,2024-01-23,MH,LSAT,1,2024,2024-01,1,1
V24-FAC+00419,CLT107038,2024-01-23,FJR,LSAT,1,2024,2024-01,1,1
V24-FAC+00420,CLT012878,2024-01-23,IBD,LSAT,1,2024,2024-01,1,1
V24-FAC+00421,CLT108246,2024-01-23,MH,LSAT,1,2024,2024-01,1,1
V24-FAC+00422,CLT108246,2024-01-23,MH,LSAT,1,2024,2024-01,1,1
V24-FAC+00423,CLT076898,2024-01-23,ML,LSAT,1,2024,2024-01,1,1
V24-FAC+00424,CLT099816,2024-01-23,ML,LSAT,1,2024,2024-01,1,1
V24-FAC+00425,CLT099780,2024-01-23,IS,LSAT,1,2024,2024-01,1,1
V24-FAC+00426,CLT027007,2024-01-23,IS,LSAT,1,2024,2024-01,1,1
V24-FAC+00427,CLT109532,2024-01-23,ML,LSAT,1,2024,2024-01,1,1
V24-FAC+00428,CLT099366,2024-01-23,ML,LSAT,1,2024,2024-01,1,1
V24-FAC+00429,CLT090241,2024-01-23,ML,LSAT,1,2024,2024-01,1,1
V24-FAC+00430,CLT091206,2024-01-23,ML,LSAT,1,2024,2024-01,1,1
V24-FAC+00431,CLT091206,2024-01-23,ML,LSAT,1,2024,2024-01,1,1
V24-FAC+00432,CLT097621,2024-01-23,IS,LSAT,1,2024,2024-01,1,1
V24-FAC+00433,CLT105808,2024-01-23,MH,LSAT,1,2024,2024-01,1,1
V24-FAC+00434,CLT103973,2024-01-23,MH,LSAT,1,2024,2024-01,1,1
V24-FAC+00435,CLT112011,2024-01-23,FJR,LSAT,1,2024,2024-01,1,1
V24-FAC+00436,CLT019390,2024-01-23,FJR,LSAT,1,2024,2024-01,1,1
V24-FAC+00437,CLT078992,2024-01-23,FJR,LSAT,1,2024,2024-01,1,1
V24-FAC+00438,CLT098037,2024-01-23,LSAT,LSAT,1,2024,2024-01,1,1
V24-FAC+00439,CLT106195,2024-01-23,FJR,LSAT,1,2024,2024-01,1,1
V24-FAC+00440,CLT100949,2024-01-23,SE,LSAT,1,2024,2024-01,1,1
V24-FAC+00441,CLT101926,2024-01-23,AL,LSAT,1,2024,2024-01,1,1
V24-FAC+00442,CLT101092,2024-01-23,AL,LSAT,1,2024,2024-01,1,1
V24-FAC+00443,CLT105594,2024-01-23,ML,LSAT,1,2024,2024-01,1,1
V24-FAC+00444,CLT108184,2024-01-23,AL,LSAT,1,2024,2024-01,1,1
V24-FAC+00445,CLT111609,2024-01-23,AL,LSAT,1,2024,2024-01,1,1
V24-FAC+00446,CLT111021,2024-01-23,AL,LSAT,1,2024,2024-01,1,1
V24-FAC+00447,CLT105443,2024-01-23,IS,LSAT,1,2024,2024-01,1,1
V24-FAC+00448,CLT068613,2024-01-23,IBD,LSAT,1,2024,2024-01,1,1
V24-FAC+00449,CLT101465,2024-01-23,FJR,LSAT,1,2024,2024-01,1,1
V24-FAC+00450,CLT012878,2024-01-23,IBD,LSAT,1,2024,2024-01,1,1
V24-FAC+00451,CLT045688,2024-01-23,IBD,LSAT,1,2024,2024-01,1,1
V24-FAC+00452,CLT101465,2024-01-23,FJR,LSAT,1,2024,2024-01,1,1
V24-FAC+00453,CLT068613,2024-01-23,IBD,LSAT,1,2024,2024-01,1,1
V24-FAC+00454,CLT045688,2024-01-23,IBD,LSAT,1,2024,2024-01,1,1
V24-FAC+00455,CLT101202,2024-01-23,IS,LSAT,1,2024,2024-01,1,1
V24-FAC+00456,CLT079214,2024-01-23,YD,LSAT,1,2024,2024-01,1,1
V24-FAC+00457,CLT110032,2024-01-23,YD,LSAT,1,2024,2024-01,1,1
V24-FAC+00458,CLT097621,2024-01-23,LSAT,LSAT,1,2024,2024-01,1,1
V24-FAC+00459,CLT107978,2024-01-23,YD,LSAT,1,2024,2024-01,1,1
V24-FAC+00460,CLT099780,2024-01-23,IS,LSAT,1,2024,2024-01,1,1
V24-FAC+00461,CLT105703,2024-01-23,LSAT,LSAT,1,2024,2024-01,1,1
V24-FAC+00462,CLT095704,2024-01-23,ML,LSAT,1,2024,2024-01,1,1
V24-FAC+00463,CLT107590,2024-01-23,ME,LSAT,1,2024,2024-01,1,1
V24-FAC+00464,CLT107619,2024-01-23,IS,LSAT,1,2024,2024-01,1,1
V24-FAC+00465,CLT109532,2024-01-23,ML,LSAT,1,2024,2024-01,1,1
V24-FAC+00466,CLT098231,2024-01-23,ME,LSAT,1,2024,2024-01,1,1
V24-FAC+00467,CLT106022,2024-01-23,ML,LSAT,1,2024,2024-01,1,1
V24-FAC+00468,CLT099816,2024-01-23,ML,LSAT,1,2024,2024-01,1,1
V24-FAC+00469,CLT080892,2024-01-23,ME,LSAT,1,2024,2024-01,1,1
V24-FAC+00470,CLT105908,2024-01-23,ME,LSAT,1,2024,2024-01,1,1
V24-FAC+00471,CLT111375,2024-01-23,ME,LSAT,1,2024,2024-01,1,1
V24-FAC+00472,CLT098058,2024-01-23,ME,LSAT,1,2024,2024-01,1,1
V24-FAC+00473,CLT011712,2024-01-23,ML,LSAT,1,2024,2024-01,1,1
V24-FAC+00474,CLT104508,2024-01-23,IS,LSAT,1,2024,2024-01,1,1
V24-FAC+00475,CLT109629,2024-01-23,IS,LSAT,1,2024,2024-01,1,1
V24-FAC+00476,CLT107590,2024-01-23,ME,LSAT,1,2024,2024-01,1,1
V24-FAC+00477,CLT107460,2024-01-23,ME,LSAT,1,2024,2024-01,1,1
V24-FAC+00478,CLT102268,2024-01-23,IS,LSAT,1,2024,2024-01,1,1
V24-FAC+00479,CLT090241,2024-01-23,ML,LSAT,1,2024,2024-01,1,1
V24-FAC+00480,CLT111375,2024-01-23,ME,LSAT,1,2024,2024-01,1,1
V24-FAC+00481,CLT064884,2024-01-23,IS,LSAT,1,2024,2024-01,1,1
V24-FAC+00482,CLT107846,2024-01-23,ME,LSAT,1,2024,2024-01,1,1
V24-FAC+00483,CLT107423,2024-01-24,IS,LSAT,1,2024,2024-01,2,1
V24-FAC+00484,CLT099366,2024-01-24,IS,LSAT,1,2024,2024-01,2,1
V24-FAC+00485,CLT071425,2024-01-24,LSAT,LSAT,1,2024,2024-01,2,1
V24-FAC+00486,CLT098308,2024-01-24,KO,LSAT,1,2024,2024-01,2,1
V24-FAC+00487,CLT098308,2024-01-24,KO,LSAT,1,2024,2024-01,2,1
V24-FAC+00488,CLT071425,2024-01-24,LSAT,LSAT,1,2024,2024-01,2,1
V24-FAC+00489,CLT023447,2024-01-24,FJR,LSAT,1,2024,2024-01,2,1
V24-FAC+00490,CLT011029,2024-01-24,FJR,LSAT,1,2024,2024-01,2,1
V24-FAC+00491,CLT111330,2024-01-24,LSAT,LSAT,1,2024,2024-01,2,1
V24-FAC+00492,CLT106486,2024-01-24,IS,LSAT,1,2024,2024-01,2,1
V24-FAC+00493,CLT108832,2024-01-24,IS,LSAT,1,2024,2024-01,2,1
V24-FAC+00495,CLT106115,2024-01-24,FJR,LSAT,1,2024,2024-01,2,1
V24-FAC+00496,CLT111816,2024-01-24,IS,LSAT,1,2024,2024-01,2,1
V24-FAC+00497,CLT106195,2024-01-24,FJR,LSAT,1,2024,2024-01,2,1
V24-FAC+00498,CLT098037,2024-01-24,LSAT,LSAT,1,2024,2024-01,2,1
V24-FAC+00499,CLT108987,2024-01-24,FJR,LSAT,1,2024,2024-01,2,1
V24-FAC+00500,CLT106366,2024-01-24,FJR,LSAT,1,2024,2024-01,2,1
V24-FAC+00501,CLT106578,2024-01-24,FJR,LSAT,1,2024,2024-01,2,1
V24-FAC+00502,CLT103123,2024-01-24,IBD,LSAT,1,2024,2024-01,2,1
V24-FAC+00503,CLT066258,2024-01-24,FJR,LSAT,1,2024,2024-01,2,1
V24-FAC+00504,CLT109241,2024-01-24,FJR,LSAT,1,2024,2024-01,2,1
V24-FAC+00505,CLT109241,2024-01-24,FJR,LSAT,1,2024,2024-01,2,1
V24-FAC+00506,CLT109241,2024-01-24,FJR,LSAT,1,2024,2024-01,2,1
V24-FAC+00507,CLT110941,2024-01-24,FJR,LSAT,1,2024,2024-01,2,1
V24-FAC+00508,CLT091206,2024-01-24,ML,LSAT,1,2024,2024-01,2,1
V24-FAC+00509,CLT091206,2024-01-24,ML,LSAT,1,2024,2024-01,2,1
V24-FAC+00510,CLT111846,2024-01-24,FJR,LSAT,1,2024,2024-01,2,1
V24-FAC+00511,CLT112011,2024-01-24,FJR,LSAT,1,2024,2024-01,2,1
V24-FAC+00512,CLT099746,2024-01-24,FJR,LSAT,1,2024,2024-01,2,1
V24-FAC+00513,CLT076145,2024-01-24,FJR,LSAT,1,2024,2024-01,2,1
V24-FAC+00514,CLT101465,2024-01-24,FJR,LSAT,1,2024,2024-01,2,1
V24-FAC+00515,CLT110314,2024-01-24,MH,LSAT,1,2024,2024-01,2,1
V24-FAC+00516,CLT078992,2024-01-24,FJR,LSAT,1,2024,2024-01,2,1
V24-FAC+00517,CLT111672,2024-01-24,MH,LSAT,1,2024,2024-01,2,1
V24-FAC+00518,CLT098037,2024-01-24,LSAT,LSAT,1,2024,2024-01,2,1
V24-FAC+00519,CLT096562,2024-01-24,SE,LSAT,1,2024,2024-01,2,1
V24-FAC+00520,CLT106986,2024-01-24,ME,LSAT,1,2024,2024-01,2,1
V24-FAC+00521,CLT106986,2024-01-24,ME,LSAT,1,2024,2024-01,2,1
V24-FAC+00522,CLT111672,2024-01-24,MH,LSAT,1,2024,2024-01,2,1
V24-FAC+00523,CLT112145,2024-01-24,ME,LSAT,1,2024,2024-01,2,1
V24-FAC+00524,CLT012878,2024-01-24,IBD,LSAT,1,2024,2024-01,2,1
V24-FAC+00525,CLT112145,2024-01-24,ME,LSAT,1,2024,2024-01,2,1
V24-FAC+00526,CLT111105,2024-01-24,IS,LSAT,1,2024,2024-01,2,1
V24-FAC+00527,CLT111752,2024-01-24,MH,LSAT,1,2024,2024-01,2,1
V24-FAC+00528,CLT106142,2024-01-24,ME,LSAT,1,2024,2024-01,2,1
V24-FAC+00529,CLT061147,2024-01-24,AL,LSAT,1,2024,2024-01,2,1
V24-FAC+00530,CLT081828,2024-01-24,MH,LSAT,1,2024,2024-01,2,1
V24-FAC+00531,CLT061147,2024-01-24,AL,LSAT,1,2024,2024-01,2,1
V24-FAC+00532,CLT061147,2024-01-24,AL,LSAT,1,2024,2024-01,2,1
V24-FAC+00533,CLT103123,2024-01-24,IBD,LSAT,1,2024,2024-01,2,1
V24-FAC+00534,CLT012878,2024-01-24,IBD,LSAT,1,2024,2024-01,2,1
V24-FAC+00535,CLT103123,2024-01-24,IBD,LSAT,1,2024,2024-01,2,1
V24-FAC+00536,CLT103129,2024-01-24,IBD,LSAT,1,2024,2024-01,2,1
V24-FAC+00537,CLT103129,2024-01-24,IBD,LSAT,1,2024,2024-01,2,1
V24-FAC+00538,CLT108246,2024-01-24,MH,LSAT,1,2024,2024-01,2,1
V24-FAC+00539,CLT101092,2024-01-25,AL,LSAT,1,2024,2024-01,3,1
V24-FAC+00540,CLT101092,2024-01-25,AL,LSAT,1,2024,2024-01,3,1
V24-FAC+00541,CLT011090,2024-01-25,AL,LSAT,1,2024,2024-01,3,1
V24-FAC+00542,CLT109461,2024-01-25,MH,LSAT,1,2024,2024-01,3,1
V24-FAC+00543,CLT103431,2024-01-25,FJR,LSAT,1,2024,2024-01,3,1
V24-FAC+00544,CLT103431,2024-01-25,FJR,LSAT,1,2024,2024-01,3,1
V24-FAC+00545,CLT108060,2024-01-25,MH,LSAT,1,2024,2024-01,3,1
V24-FAC+00546,CLT110804,2024-01-25,FJR,LSAT,1,2024,2024-01,3,1
V24-FAC+00547,CLT101737,2024-01-25,FJR,LSAT,1,2024,2024-01,3,1
V24-FAC+00548,CLT109436,2024-01-25,FJR,LSAT,1,2024,2024-01,3,1
V24-FAC+00549,CLT098090,2024-01-25,FJR,LSAT,1,2024,2024-01,3,1
V24-FAC+00550,CLT105808,2024-01-25,MH,LSAT,1,2024,2024-01,3,1
V24-FAC+00551,CLT106366,2024-01-25,FJR,LSAT,1,2024,2024-01,3,1
V24-FAC+00552,CLT098308,2024-01-25,KO,LSAT,1,2024,2024-01,3,1
V24-FAC+00553,CLT110936,2024-01-25,MH,LSAT,1,2024,2024-01,3,1
V24-FAC+00554,CLT110936,2024-01-25,MH,LSAT,1,2024,2024-01,3,1
V24-FAC+00555,CLT110936,2024-01-25,MH,LSAT,1,2024,2024-01,3,1
V24-FAC+00556,CLT110648,2024-01-25,LSAT,LSAT,1,2024,2024-01,3,1
V24-FAC+00557,CLT106076,2024-01-25,IS,LSAT,1,2024,2024-01,3,1
V24-FAC+00558,CLT097641,2024-01-25,BY,LSAT,1,2024,2024-01,3,1
V24-FAC+00559,CLT045688,2024-01-25,IBD,LSAT,1,2024,2024-01,3,1
V24-FAC+00560,CLT099592,2024-01-25,BY,LSAT,1,2024,2024-01,3,1
V24-FAC+00561,CLT103881,2024-01-25,IS,LSAT,1,2024,2024-01,3,1
V24-FAC+00562,CLT097641,2024-01-25,BY,LSAT,1,2024,2024-01,3,1
V24-FAC+00563,CLT103123,2024-01-25,IBD,LSAT,1,2024,2024-01,3,1
V24-FAC+00564,CLT103123,2024-01-25,IBD,LSAT,1,2024,2024-01,3,1
V24-FAC+00565,CLT099592,2024-01-25,BY,LSAT,1,2024,2024-01,3,1
V24-FAC+00566,CLT103129,2024-01-25,IBD,LSAT,1,2024,2024-01,3,1
V24-FAC+00567,CLT103129,2024-01-25,IBD,LSAT,1,2024,2024-01,3,1
V24-FAC+00568,CLT109691,2024-01-25,MH,LSAT,1,2024,2024-01,3,1
V24-FAC+00569,CLT101320,2024-01-25,KO,LSAT,1,2024,2024-01,3,1
V24-FAC+00570,CLT108006,2024-01-25,IS,LSAT,1,2024,2024-01,3,1
V24-FAC+00571,CLT109753,2024-01-25,MH,LSAT,1,2024,2024-01,3,1
V24-FAC+00572,CLT112042,2024-01-25,MH,LSAT,1,2024,2024-01,3,1
V24-FAC+00573,CLT112042,2024-01-25,MH,LSAT,1,2024,2024-01,3,1
V24-FAC+00574,CLT110235,2024-01-25,MH,LSAT,1,2024,2024-01,3,1
V24-FAC+00575,CLT110235,2024-01-25,MH,LSAT,1,2024,2024-01,3,1
V24-FAC+00576,CLT110235,2024-01-25,MH,LSAT,1,2024,2024-01,3,1
V24-FAC+00577,CLT105594,2024-01-25,ML,LSAT,1,2024,2024-01,3,1
V24-FAC+00578,CLT109546,2024-01-25,ML,LSAT,1,2024,2024-01,3,1
V24-FAC+00579,CLT076898,2024-01-25,ML,LSAT,1,2024,2024-01,3,1
V24-FAC+00580,CLT019390,2024-01-25,FJR,LSAT,1,2024,2024-01,3,1
V24-FAC+00581,CLT100838,2024-01-25,FJR,LSAT,1,2024,2024-01,3,1
V24-FAC+00582,CLT107899,2024-01-25,BY,LSAT,1,2024,2024-01,3,1
V24-FAC+00583,CLT108048,2024-01-25,BY,LSAT,1,2024,2024-01,3,1
V24-FAC+00584,CLT111105,2024-01-25,ME,LSAT,1,2024,2024-01,3,1
V24-FAC+00585,CLT099780,2024-01-25,IS,LSAT,1,2024,2024-01,3,1
V24-FAC+00586,CLT107591,2024-01-25,IS,LSAT,1,2024,2024-01,3,1
V24-FAC+00587,CLT107811,2024-01-25,BY,LSAT,1,2024,2024-01,3,1
V24-FAC+00588,CLT109629,2024-01-25,IS,LSAT,1,2024,2024-01,3,1
V24-FAC+00589,CLT107811,2024-01-25,BY,LSAT,1,2024,2024-01,3,1
V24-FAC+00590,CLT107591,2024-01-25,IS,LSAT,1,2024,2024-01,3,1
V24-FAC+00591,CLT109827,2024-01-25,BY,LSAT,1,2024,2024-01,3,1
V24-FAC+00592,CLT111011,2024-01-25,BY,LSAT,1,2024,2024-01,3,1
V24-FAC+00594,CLT111731,2024-01-25,BY,LSAT,1,2024,2024-01,3,1
V24-FAC+00595,CLT110578,2024-01-25,BY,LSAT,1,2024,2024-01,3,1
V24-FAC+00596,CLT109335,2024-01-25,BY,LSAT,1,2024,2024-01,3,1
V24-FAC+00597,CLT109916,2024-01-25,BY,LSAT,1,2024,2024-01,3,1
V24-FAC+00598,CLT107949,2024-01-25,BY,LSAT,1,2024,2024-01,3,1
V24-FAC+00599,CLT107948,2024-01-25,BY,LSAT,1,2024,2024-01,3,1
V24-FAC+00600,CLT111105,2024-01-25,ME,LSAT,1,2024,2024-01,3,1
V24-FAC+00601,CLT109962,2024-01-25,BY,LSAT,1,2024,2024-01,3,1
V24-FAC+00602,CLT068613,2024-01-25,IBD,LSAT,1,2024,2024-01,3,1
V24-FAC+00603,CLT098629,2024-01-25,SE,LSAT,1,2024,2024-01,3,1
V24-FAC+00604,CLT011712,2024-01-25,ML,LSAT,1,2024,2024-01,3,1
V24-FAC+00605,CLT011712,2024-01-25,ML,LSAT,1,2024,2024-01,3,1
V24-FAC+00606,CLT105946,2024-01-26,LSAT,LSAT,1,2024,2024-01,4,1
V24-FAC+00607,CLT101926,2024-01-26,AL,LSAT,1,2024,2024-01,4,1
V24-FAC+00608,CLT111039,2024-01-26,AL,LSAT,1,2024,2024-01,4,1
V24-FAC+00609,CLT111039,2024-01-26,AL,LSAT,1,2024,2024-01,4,1
V24-FAC+00610,CLT111021,2024-01-26,AL,LSAT,1,2024,2024-01,4,1
V24-FAC+00611,CLT109827,2024-01-26,BY,LSAT,1,2024,2024-01,4,1
V24-FAC+00612,CLT107811,2024-01-26,BY,LSAT,1,2024,2024-01,4,1
V24-FAC+00613,CLT108048,2024-01-26,BY,LSAT,1,2024,2024-01,4,1
V24-FAC+00614,CLT107899,2024-01-26,BY,LSAT,1,2024,2024-01,4,1
V24-FAC+00615,CLT111515,2024-01-26,BY,LSAT,1,2024,2024-01,4,1
V24-FAC+00616,CLT107838,2024-01-26,BY,LSAT,1,2024,2024-01,4,1
V24-FAC+00617,CLT107838,2024-01-26,BY,LSAT,1,2024,2024-01,4,1
V24-FAC+00618,CLT111383,2024-01-26,BY,LSAT,1,2024,2024-01,4,1
V24-FAC+00619,CLT106514,2024-01-26,BY,LSAT,1,2024,2024-01,4,1
V24-FAC+00620,CLT106514,2024-01-26,BY,LSAT,1,2024,2024-01,4,1
V24-FAC+00621,CLT107897,2024-01-26,BY,LSAT,1,2024,2024-01,4,1
V24-FAC+00622,CLT107897,2024-01-26,BY,LSAT,1,2024,2024-01,4,1
V24-FAC+00623,CLT107897,2024-01-26,BY,LSAT,1,2024,2024-01,4,1
V24-FAC+00624,CLT055810,2024-01-26,BY,LSAT,1,2024,2024-01,4,1
V24-FAC+00625,CLT105807,2024-01-26,AL,LSAT,1,2024,2024-01,4,1
V24-FAC+00626,CLT105807,2024-01-26,AL,LSAT,1,2024,2024-01,4,1
V24-FAC+00627,CLT105471,2024-01-26,IS,LSAT,1,2024,2024-01,4,1
V24-FAC+00628,CLT103147,2024-01-26,MH,LSAT,1,2024,2024-01,4,1
V24-FAC+00629,CLT040546,2024-01-26,FJR,LSAT,1,2024,2024-01,4,1
V24-FAC+00630,CLT040546,2024-01-26,FJR,LSAT,1,2024,2024-01,4,1
V24-FAC+00631,CLT105471,2024-01-26,IS,LSAT,1,2024,2024-01,4,1
V24-FAC+00632,CLT111144,2024-01-26,MH,LSAT,1,2024,2024-01,4,1
V24-FAC+00633,CLT111249,2024-01-26,AL,LSAT,1,2024,2024-01,4,1
V24-FAC+00634,CLT112042,2024-01-26,MH,LSAT,1,2024,2024-01,4,1
V24-FAC+00635,CLT034272,2024-01-26,MH,LSAT,1,2024,2024-01,4,1
V24-FAC+00636,CLT108246,2024-01-26,MH,LSAT,1,2024,2024-01,4,1
V24-FAC+00637,CLT111249,2024-01-26,AL,LSAT,1,2024,2024-01,4,1
V24-FAC+00638,CLT108246,2024-01-26,MH,LSAT,1,2024,2024-01,4,1
V24-FAC+00639,CLT110973,2024-01-26,LSAT,LSAT,1,2024,2024-01,4,1
V24-FAC+00640,CLT106619,2024-01-26,MH,LSAT,1,2024,2024-01,4,1
